n,game_id,HomeTeam,AwayTeam,HomeScore,AwayScore,Home_xG,Away_xG,Home_shots,Away_shots,Home_corner,Away_corner,Home_PK_Goal,Away_PK_Goal,Home_PK_shots,Away_PK_shots,Home_ToP,TeamA_shotQuality,TeamB_shotQuality,TeamA_efficiency,TeamB_efficiency,TeamA_shotsToGoalsConversion,TeamB_shotsToGoalsConversion,TeamA_qualityOfPossession,TeamB_qualityOfPossession,TeamA_totalGoalsFor,TeamB_totalGoalsFor,TeamA_avgTimePossession,TeamB_avgTimePossession,TeamA_avgxG,TeamB_avgxG,TeamA_avgxGagainst,TeamB_avgxGagainst,TeamA_defEfficiency,TeamB_defEfficiency,TeamA_totalGoalsAgainst,TeamB_totalGoalsAgainst,TeamA_totalShotsAgainst,TeamB_totalShotsAgainst,TeamA_goalDifferential,TeamB_goalDifferential
175,game_2023_175,ANC,REN,1,0,1.87,0.86,21,16,9,2,0,0,0,0,0.41,0.469224306597343,0.224962223665508,0.736454473708852,0.60617608110139,0.481491009656465,0.372213484856172,0.7266495916312,0.341062682414029,0.724137931034483,0.413793103448276,0.400871459694989,0.734204793028321,0.92717086834734,0.487394957983194,0.167582417582417,0.198717948717948,0.384319798628673,0.137048030571805,0.088235294117647,0.205882352941176,0.207142857142857,0.535714285714286,0.895833333333333,0.625
176,game_2023_176,WIC,TAC,1,0,1.46,1.23,11,11,6,4,0,0,0,0,0.63,0.0665497054933212,0.0531921335542789,0.718898632367245,0.358690191147554,0.123380488508384,0.449783007144655,0.122191472985314,0.345131313424925,0.103448275862069,0.379310344827586,0.954248366013071,0.516339869281046,0.220728291316526,0.0577030812324929,1.0,0.724816849816851,1.0,0.489138676077906,0.705882352941177,0.852941176470588,0.75,0.935714285714286,0.0833333333333333,0.145833333333333
177,game_2023_177,DES,EUG,2,2,1.7,0.24,14,8,2,3,1,0,1,0,0.63,0.279935230979336,0.0736094343804694,0.29816381400806,0.44220648876546,0.796126484273434,0.379832657733635,0.0705744767440761,0.748325755349758,0.586206896551724,0.275862068965517,0.758169934640522,0.0,0.150140056022409,0.0,0.183150183150183,0.661630036630037,0.253880983182406,0.685182420080427,0.352941176470588,0.441176470588235,0.371428571428571,0.621428571428571,0.625,0.375
178,game_2023_178,MOB,MAN,1,1,1.49,0.19,20,10,1,1,0,0,0,0,0.38,0.283240732138344,0.313397143954351,0.780875366691122,0.689686592918579,0.272733512626436,0.379593703627665,0.0,0.42837148390396,0.0,0.379310344827586,0.607843137254901,0.503267973856209,0.100280112044819,0.415126050420168,0.681318681318681,0.237179487179488,0.599035652355132,0.18370676960206,0.352941176470588,0.382352941176471,0.742857142857143,0.542857142857143,0.270833333333333,0.479166666666667
179,game_2023_179,JAC,LEX,0,3,1.78,1.3,21,10,3,5,0,0,0,1,0.51,0.523648959926068,0.294203728647082,0.714363072881088,0.725373218884525,0.553497616834444,0.329672883333663,0.251752609759691,0.809037778033173,0.655172413793103,0.413793103448276,0.882352941176469,0.200435729847494,0.761344537815127,0.503641456582633,0.150641025641026,0.649267399267399,0.232189840519893,0.386439854389985,0.0,0.147058823529412,0.342857142857143,0.95,0.916666666666667,0.666666666666667
180,game_2023_180,LRO,CHM,1,1,2.25,0.92,17,14,5,7,0,0,0,0,0.69,0.712425083514106,0.0,0.737740776520077,0.806760390053371,0.704442482155434,0.0,0.148860795196459,0.384932177530867,0.689655172413793,0.0344827586206896,1.0,0.67755991285403,0.970868347338936,0.2593837535014,0.254120879120879,0.496336996336996,0.195066855804243,0.446709634694757,0.0294117647058823,0.0294117647058823,0.557142857142857,0.642857142857143,0.916666666666667,0.520833333333333
181,game_2023_181,TOL,SAS,2,2,3.42,1.75,19,12,6,5,0,0,0,0,0.49,0.124204228897042,0.121748313236144,0.373346352947471,0.436144021577213,0.514045213920212,0.439138528678609,0.45560323715552,0.546453040500561,0.517241379310345,0.551724137931035,0.553376906318083,0.494553376906319,0.309803921568627,0.473949579831933,0.443223443223443,0.133699633699634,0.288363210743547,0.0427675398948521,0.352941176470588,0.235294117647059,0.75,0.542857142857143,0.583333333333333,0.6875
182,game_2023_182,SPR,SJU,3,1,2.35,1.17,15,7,7,6,0,0,0,0,0.52,0.0208471564316035,0.249700841341583,0.0,0.905336841357923,0.950464160499166,0.148691448574762,0.632968549464841,0.380988633170811,0.862068965517241,0.0,0.0392156862745094,0.285403050108932,0.0106442577030812,0.174229691876751,0.417124542124541,0.643315018315019,0.318344676303503,0.908708681025879,0.735294117647059,0.735294117647059,0.671428571428571,0.378571428571429,0.520833333333333,0.0
183,game_2023_183,BOI,TUC,3,1,3.72,0.2,18,13,6,5,0,0,0,0,0.53,0.383718314944547,0.330244762022986,0.831697135513398,0.585087427873677,0.320423927403879,0.498261064597546,0.694304221825842,0.358889114595143,0.448275862068966,0.344827586206897,0.366013071895425,0.440087145969498,0.814005602240896,0.290196078431373,0.155677655677656,0.566849816849817,0.050581028680159,0.559226708083404,0.352941176470588,1.0,0.571428571428571,0.621428571428571,0.541666666666667,0.0208333333333333
184,game_2023_184,ANC,OAK,2,0,2.86,0.21,28,4,3,5,0,0,1,0,0.64,0.469224306597343,0.209834197560421,0.736454473708852,0.426057792980839,0.481491009656465,0.547658091493348,0.7266495916312,0.597764579041982,0.724137931034483,0.551724137931035,0.400871459694989,0.261437908496732,0.92717086834734,0.373109243697479,0.167582417582417,0.0329670329670323,0.384319798628673,0.0088485367998727,0.088235294117647,0.294117647058824,0.207142857142857,0.407142857142857,0.895833333333333,0.645833333333333
185,game_2023_185,BAK,AUG,0,1,1.37,0.81,16,12,8,10,0,0,0,0,0.46,0.23840648707891,0.389669429205849,0.745151014337419,0.446569169145241,0.261356334719516,0.719933163806639,0.749181667147452,0.247747526967967,0.275862068965517,0.793103448275862,0.217864923747277,0.928104575163398,0.345098039215687,0.801120448179272,0.399267399267399,0.271978021978022,0.145908953432375,0.733429606556675,0.323529411764706,0.205882352941176,0.864285714285714,0.0357142857142857,0.458333333333333,0.854166666666667
186,game_2023_186,LAR,DOV,1,2,1.13,1.36,15,13,0,6,0,1,0,1,0.6,0.405192109985864,0.297557210782622,0.518452627777258,0.550210590676536,0.64865755137818,0.501869450945742,0.305302378740333,1.0,0.517241379310345,0.793103448275862,0.577342047930282,0.13507625272331,0.456022408963586,0.782072829131654,0.0068681318681318,0.0,0.0,0.328796683137871,0.382352941176471,0.588235294117647,0.371428571428571,0.0,0.5625,0.583333333333333
187,game_2023_187,PRO,ALB,4,1,2.59,2.23,21,16,1,5,0,0,1,0,0.52,0.142585531070856,0.39200440805192,0.131423538405976,0.519355407497304,0.883786867224716,0.633844957065494,0.458309759699621,0.464060606079411,0.896551724137931,0.551724137931035,0.335511982570806,0.357298474945534,0.332773109243698,0.36638655462185,0.440934065934066,0.512820512820513,0.218873791712534,0.395080968334526,0.205882352941176,0.794117647058824,0.835714285714286,0.728571428571429,0.916666666666667,0.291666666666667
188,game_2023_188,FAR,WIC,4,1,3.33,0.4,25,6,10,6,0,0,0,0,0.45,0.796547148511553,0.0665497054933212,0.55960761757585,0.718898632367245,1.0,0.123380488508384,0.400218581745265,0.122191472985314,1.0,0.103448275862069,0.660130718954248,0.954248366013071,1.0,0.220728291316526,0.0810439560439559,1.0,0.106827842274156,1.0,0.176470588235294,0.705882352941177,0.371428571428571,0.75,1.0,0.0833333333333333
189,game_2023_189,TAC,EUG,1,3,0.69,2.36,15,17,4,3,0,0,0,0,0.59,0.0531921335542789,0.0736094343804694,0.358690191147554,0.44220648876546,0.449783007144655,0.379832657733635,0.345131313424925,0.748325755349758,0.379310344827586,0.275862068965517,0.516339869281046,0.0,0.0577030812324929,0.0,0.724816849816851,0.661630036630037,0.489138676077906,0.685182420080427,0.852941176470588,0.441176470588235,0.935714285714286,0.621428571428571,0.145833333333333,0.375
190,game_2023_190,SFS,FOR,2,1,3.22,0.62,16,9,2,4,0,0,1,0,0.44,0.497373005375335,1.0,0.517567523755997,1.0,0.745935433683392,0.691560655382254,0.0096411649249535,0.060199644137893,0.689655172413793,0.517241379310345,0.965141612200435,0.910675381263615,0.743417366946779,0.824089635854342,0.305860805860806,0.72985347985348,0.289391349271685,0.443854489062318,0.441176470588235,0.676470588235294,0.528571428571429,1.0,0.625,0.354166666666667
191,game_2023_191,REN,DES,0,2,1.03,0.52,20,10,4,5,0,1,0,1,0.57,0.224962223665508,0.279935230979336,0.60617608110139,0.29816381400806,0.372213484856172,0.796126484273434,0.341062682414029,0.0705744767440761,0.413793103448276,0.586206896551724,0.734204793028321,0.758169934640522,0.487394957983194,0.150140056022409,0.198717948717948,0.183150183150183,0.137048030571805,0.253880983182406,0.205882352941176,0.352941176470588,0.535714285714286,0.371428571428571,0.625,0.625
192,game_2023_192,EUG,BOI,4,3,1.16,1.64,19,15,5,6,0,0,0,0,0.41,0.0736094343804694,0.383718314944547,0.44220648876546,0.831697135513398,0.379832657733635,0.320423927403879,0.748325755349758,0.694304221825842,0.275862068965517,0.448275862068966,0.0,0.366013071895425,0.0,0.814005602240896,0.661630036630037,0.155677655677656,0.685182420080427,0.050581028680159,0.441176470588235,0.352941176470588,0.621428571428571,0.571428571428571,0.375,0.541666666666667
193,game_2023_193,DES,SPR,1,4,1.12,0.73,8,11,4,3,0,0,0,0,0.61,0.279935230979336,0.0208471564316035,0.29816381400806,0.0,0.796126484273434,0.950464160499166,0.0705744767440761,0.632968549464841,0.586206896551724,0.862068965517241,0.758169934640522,0.0392156862745094,0.150140056022409,0.0106442577030812,0.183150183150183,0.417124542124541,0.253880983182406,0.318344676303503,0.352941176470588,0.735294117647059,0.371428571428571,0.671428571428571,0.625,0.520833333333333
194,game_2023_194,OAK,WIC,5,0,2.78,0.47,19,14,2,6,0,0,0,0,0.53,0.209834197560421,0.0665497054933212,0.426057792980839,0.718898632367245,0.547658091493348,0.123380488508384,0.597764579041982,0.122191472985314,0.551724137931035,0.103448275862069,0.261437908496732,0.954248366013071,0.373109243697479,0.220728291316526,0.0329670329670323,1.0,0.0088485367998727,1.0,0.294117647058824,0.705882352941177,0.407142857142857,0.75,0.645833333333333,0.0833333333333333
195,game_2023_195,TAC,LAR,2,3,1.14,0.67,12,10,3,4,0,0,0,0,0.4,0.0531921335542789,0.405192109985864,0.358690191147554,0.518452627777258,0.449783007144655,0.64865755137818,0.345131313424925,0.305302378740333,0.379310344827586,0.517241379310345,0.516339869281046,0.577342047930282,0.0577030812324929,0.456022408963586,0.724816849816851,0.0068681318681318,0.489138676077906,0.0,0.852941176470588,0.382352941176471,0.935714285714286,0.371428571428571,0.145833333333333,0.5625
196,game_2023_196,REN,EUG,3,3,2.49,0.41,20,11,7,4,0,0,0,0,0.56,0.224962223665508,0.0736094343804694,0.60617608110139,0.44220648876546,0.372213484856172,0.379832657733635,0.341062682414029,0.748325755349758,0.413793103448276,0.275862068965517,0.734204793028321,0.0,0.487394957983194,0.0,0.198717948717948,0.661630036630037,0.137048030571805,0.685182420080427,0.205882352941176,0.441176470588235,0.535714285714286,0.621428571428571,0.625,0.375
197,game_2023_197,LAR,TOL,0,0,1.36,0.86,11,6,3,7,0,0,0,0,0.53,0.405192109985864,0.124204228897042,0.518452627777258,0.373346352947471,0.64865755137818,0.514045213920212,0.305302378740333,0.45560323715552,0.517241379310345,0.517241379310345,0.577342047930282,0.553376906318083,0.456022408963586,0.309803921568627,0.0068681318681318,0.443223443223443,0.0,0.288363210743547,0.382352941176471,0.352941176470588,0.371428571428571,0.75,0.5625,0.583333333333333
198,game_2023_198,JAC,FOR,3,2,2.13,1.55,24,10,7,3,0,0,0,0,0.63,0.523648959926068,1.0,0.714363072881088,1.0,0.553497616834444,0.691560655382254,0.251752609759691,0.060199644137893,0.655172413793103,0.517241379310345,0.882352941176469,0.910675381263615,0.761344537815127,0.824089635854342,0.150641025641026,0.72985347985348,0.232189840519893,0.443854489062318,0.0,0.676470588235294,0.342857142857143,1.0,0.916666666666667,0.354166666666667
199,game_2023_199,DOV,LEX,5,2,2.61,1.12,24,9,8,3,0,0,0,0,0.45,0.297557210782622,0.294203728647082,0.550210590676536,0.725373218884525,0.501869450945742,0.329672883333663,1.0,0.809037778033173,0.793103448275862,0.413793103448276,0.13507625272331,0.200435729847494,0.782072829131654,0.503641456582633,0.0,0.649267399267399,0.328796683137871,0.386439854389985,0.588235294117647,0.147058823529412,0.0,0.95,0.583333333333333,0.666666666666667
200,game_2023_200,CHM,DES,0,1,0.95,1.95,13,17,4,7,0,0,0,1,0.52,0.0,0.279935230979336,0.806760390053371,0.29816381400806,0.0,0.796126484273434,0.384932177530867,0.0705744767440761,0.0344827586206896,0.586206896551724,0.67755991285403,0.758169934640522,0.2593837535014,0.150140056022409,0.496336996336996,0.183150183150183,0.446709634694757,0.253880983182406,0.0294117647058823,0.352941176470588,0.642857142857143,0.371428571428571,0.520833333333333,0.625
201,game_2023_201,MAN,SJU,3,7,1.26,2.03,12,9,7,6,0,0,0,0,0.53,0.313397143954351,0.249700841341583,0.689686592918579,0.905336841357923,0.379593703627665,0.148691448574762,0.42837148390396,0.380988633170811,0.379310344827586,0.0,0.503267973856209,0.285403050108932,0.415126050420168,0.174229691876751,0.237179487179488,0.643315018315019,0.18370676960206,0.908708681025879,0.382352941176471,0.735294117647059,0.542857142857143,0.378571428571429,0.479166666666667,0.0
202,game_2023_202,TOL,TUC,4,1,2.33,0.11,30,3,8,4,0,0,1,0,0.46,0.124204228897042,0.330244762022986,0.373346352947471,0.585087427873677,0.514045213920212,0.498261064597546,0.45560323715552,0.358889114595143,0.517241379310345,0.344827586206897,0.553376906318083,0.440087145969498,0.309803921568627,0.290196078431373,0.443223443223443,0.566849816849817,0.288363210743547,0.559226708083404,0.352941176470588,1.0,0.75,0.621428571428571,0.583333333333333,0.0208333333333333
203,game_2023_203,REN,FAR,3,1,2.54,0.36,21,3,2,2,0,0,2,0,0.52,0.224962223665508,0.796547148511553,0.60617608110139,0.55960761757585,0.372213484856172,1.0,0.341062682414029,0.400218581745265,0.413793103448276,1.0,0.734204793028321,0.660130718954248,0.487394957983194,1.0,0.198717948717948,0.0810439560439559,0.137048030571805,0.106827842274156,0.205882352941176,0.176470588235294,0.535714285714286,0.371428571428571,0.625,1.0
204,game_2023_204,SFS,ALB,2,0,1.52,0.53,12,10,2,3,0,0,0,0,0.54,0.497373005375335,0.39200440805192,0.517567523755997,0.519355407497304,0.745935433683392,0.633844957065494,0.0096411649249535,0.464060606079411,0.689655172413793,0.551724137931035,0.965141612200435,0.357298474945534,0.743417366946779,0.36638655462185,0.305860805860806,0.512820512820513,0.289391349271685,0.395080968334526,0.441176470588235,0.794117647058824,0.528571428571429,0.728571428571429,0.625,0.291666666666667
205,game_2023_205,BOI,WIC,1,3,2.36,1.2,16,10,6,3,1,0,1,0,0.35,0.383718314944547,0.0665497054933212,0.831697135513398,0.718898632367245,0.320423927403879,0.123380488508384,0.694304221825842,0.122191472985314,0.448275862068966,0.103448275862069,0.366013071895425,0.954248366013071,0.814005602240896,0.220728291316526,0.155677655677656,1.0,0.050581028680159,1.0,0.352941176470588,0.705882352941177,0.571428571428571,0.75,0.541666666666667,0.0833333333333333
206,game_2023_206,SPR,MOB,1,1,0.96,1.03,18,16,2,3,0,0,0,0,0.41,0.0208471564316035,0.283240732138344,0.0,0.780875366691122,0.950464160499166,0.272733512626436,0.632968549464841,0.0,0.862068965517241,0.0,0.0392156862745094,0.607843137254901,0.0106442577030812,0.100280112044819,0.417124542124541,0.681318681318681,0.318344676303503,0.599035652355132,0.735294117647059,0.352941176470588,0.671428571428571,0.742857142857143,0.520833333333333,0.270833333333333
207,game_2023_207,SAS,EUG,0,2,1.23,1.2,12,9,9,5,0,0,0,0,0.66,0.121748313236144,0.0736094343804694,0.436144021577213,0.44220648876546,0.439138528678609,0.379832657733635,0.546453040500561,0.748325755349758,0.551724137931035,0.275862068965517,0.494553376906319,0.0,0.473949579831933,0.0,0.133699633699634,0.661630036630037,0.0427675398948521,0.685182420080427,0.235294117647059,0.441176470588235,0.542857142857143,0.621428571428571,0.6875,0.375
208,game_2023_208,AUG,ANC,2,3,0.72,1.26,12,10,2,3,0,0,0,0,0.66,0.389669429205849,0.469224306597343,0.446569169145241,0.736454473708852,0.719933163806639,0.481491009656465,0.247747526967967,0.7266495916312,0.793103448275862,0.724137931034483,0.928104575163398,0.400871459694989,0.801120448179272,0.92717086834734,0.271978021978022,0.167582417582417,0.733429606556675,0.384319798628673,0.205882352941176,0.088235294117647,0.0357142857142857,0.207142857142857,0.854166666666667,0.895833333333333
209,game_2023_209,LRO,PRO,0,0,1.49,0.59,21,6,5,5,0,0,0,0,0.59,0.712425083514106,0.142585531070856,0.737740776520077,0.131423538405976,0.704442482155434,0.883786867224716,0.148860795196459,0.458309759699621,0.689655172413793,0.896551724137931,1.0,0.335511982570806,0.970868347338936,0.332773109243698,0.254120879120879,0.440934065934066,0.195066855804243,0.218873791712534,0.0294117647058823,0.205882352941176,0.557142857142857,0.835714285714286,0.916666666666667,0.916666666666667
210,game_2023_210,LAR,BAK,2,0,1.52,0.43,18,2,6,4,1,0,1,0,0.54,0.405192109985864,0.23840648707891,0.518452627777258,0.745151014337419,0.64865755137818,0.261356334719516,0.305302378740333,0.749181667147452,0.517241379310345,0.275862068965517,0.577342047930282,0.217864923747277,0.456022408963586,0.345098039215687,0.0068681318681318,0.399267399267399,0.0,0.145908953432375,0.382352941176471,0.323529411764706,0.371428571428571,0.864285714285714,0.5625,0.458333333333333
211,game_2023_211,OAK,TAC,1,0,2.08,0.37,11,4,8,5,0,0,1,0,0.61,0.209834197560421,0.0531921335542789,0.426057792980839,0.358690191147554,0.547658091493348,0.449783007144655,0.597764579041982,0.345131313424925,0.551724137931035,0.379310344827586,0.261437908496732,0.516339869281046,0.373109243697479,0.0577030812324929,0.0329670329670323,0.724816849816851,0.0088485367998727,0.489138676077906,0.294117647058824,0.852941176470588,0.407142857142857,0.935714285714286,0.645833333333333,0.145833333333333
212,game_2023_212,LEX,TOL,0,3,1.7,0.18,20,6,8,2,0,0,0,0,0.46,0.294203728647082,0.124204228897042,0.725373218884525,0.373346352947471,0.329672883333663,0.514045213920212,0.809037778033173,0.45560323715552,0.413793103448276,0.517241379310345,0.200435729847494,0.553376906318083,0.503641456582633,0.309803921568627,0.649267399267399,0.443223443223443,0.386439854389985,0.288363210743547,0.147058823529412,0.352941176470588,0.95,0.75,0.666666666666667,0.583333333333333
213,game_2023_213,MOB,LRO,1,3,0.65,1.89,3,16,2,6,0,0,0,0,0.44,0.283240732138344,0.712425083514106,0.780875366691122,0.737740776520077,0.272733512626436,0.704442482155434,0.0,0.148860795196459,0.0,0.689655172413793,0.607843137254901,1.0,0.100280112044819,0.970868347338936,0.681318681318681,0.254120879120879,0.599035652355132,0.195066855804243,0.352941176470588,0.0294117647058823,0.742857142857143,0.557142857142857,0.270833333333333,0.916666666666667
214,game_2023_214,TUC,MAN,4,0,1.52,0.41,15,12,6,5,0,0,0,0,0.53,0.330244762022986,0.313397143954351,0.585087427873677,0.689686592918579,0.498261064597546,0.379593703627665,0.358889114595143,0.42837148390396,0.344827586206897,0.379310344827586,0.440087145969498,0.503267973856209,0.290196078431373,0.415126050420168,0.566849816849817,0.237179487179488,0.559226708083404,0.18370676960206,1.0,0.382352941176471,0.621428571428571,0.542857142857143,0.0208333333333333,0.479166666666667
